"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"010138","010138",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","HILL HOSPITAL OF SUMTER COUNTY          ","751 DERBY DRIVE                         ",,"YORK                                    ","AL                                      ","36925                                   ","SUMTER                                  ",,,,66564,,,0.119999997317791,,,33,12045,654,338,1473,,65.2900009155273,,185,119,632,,,,,,,
"010139","010139",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","BROOKWOOD MEDICAL CENTER                ","2010 BROOKWOOD MEDICAL CENTER DRIVE     ",,"BIRMINGHAM                              ","AL                                      ","35209                                   ","JEFFERSON                               ",,,,1978706,,,0.0551000013947487,,,468,170820,26462,13378,89700,,1400.90002441406,,5411,1617,19780,,,,917,3,4954,429
"010144","010144",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","SPRINGHILL MEMORIAL HOSPITAL            ","3719 DAUPHIN STREET                     ",,"MOBILE                                  ","AL                                      ","36608                                   ","MOBILE                                  ",,,,989058,,,0.0500999987125397,,,184,67160,17259,3775,49351,,920.799987792969,,3181,782,9644,,,,,,,
"010146","010146",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","JACKSONVILLE MEDICAL CENTER             ","1701 PELHAM ROAD SOUTH                  ",,"JACKSONVILLE                            ","AL                                      ","36265                                   ","CALHOUN                                 ",,,,365982,,,0.119999997317791,,,59,21535,3031,1391,6919,,207.789993286133,,650,402,1629,,,,20,,227,
"010148","010148",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","EVERGREEN MEDICAL CENTER                ","101 CRESTVIEW AVENUE                    ",,"EVERGREEN                               ","AL                                      ","36401-                                  ","CONECUH                                 ",,,,389851,,,0.119999997317791,,,44,16060,3201,825,5333,,112.209999084473,,909,340,1721,,,,,,,
"010149","010149",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","BAPTIST MEDICAL CENTER EAST             ","400 TAYLOR ROAD                         ",,"MONTGOMERY                              ","AL                                      ","36117-                                  ","MONTGOMERY                              ",,,,1307207,,,0.239800006151199,,,149,54385,9428,17657,49492,,897.719970703125,,1948,3135,9656,,,,,,,
"010150","010150",2/1/2013,"01-FEB-13",1/31/2014,"31-JAN-14","Settled","LV STABLER MEMORIAL HOSPITAL            ","29 LV STABLER DRIVE                     ",,"GREENVILLE                              ","AL                                      ","36037                                   ","BUTLER                                  ",,,,251502,,,0.119999997317791,,,44,16060,2296,657,3963,,169.270004272461,,602,225,1159,,,,,,153,
"010157","010157",4/1/2013,"01-APR-13",3/31/2014,"31-MAR-14","Settled","SHOALS HOSPITAL                         ","201 W AVALON AVE.                       ","3359                                    ","MUSCLE SHOALS                           ","AL                                      ","35661                                   ","COLBERT                                 ",,,,201299,,,0.0644000023603439,,,122,44530,4123,632,6798,,208.119995117188,,901,148,1605,,,,2,6,458,739
"010158","010158",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Reopened","RUSSELLVILLE HOSPITAL                   ","P O BOX 1089                            ",,"RUSSELLVILLE                            ","AL                                      ","35653                                   ","FRANKLIN                                ",,,,48078,445743,,0.150800004601479,,,92,33580,5104,1004,7858,,191.649993896484,,1009,364,1965,,,,,,,
"010164","010164",8/1/2013,"01-AUG-13",7/31/2014,"31-JUL-14","Reopened","COOSA VALLEY MEDICAL CENTER             ","314 WEST HICKORY STREET                 ",,"SYLACAUGA                               ","AL                                      ","35150-                                  ","TALLEDEGA                               ",,,,459318,,,0.1942999958992,,,122,44530,5762,3511,14069,,377.399993896484,,1235,982,3466,,,,,,271,
"010168","010168",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","JACK HUGHSTON MEMORIAL HOSPITAL         ","4401 RIVER CHASE DRIVE                  ",,"PHENIX CITY                             ","AL                                      ","36867                                   ","RUSSELL                                 ",,,,,,,,,,66,24090,3784,217,7633,,256.220001220703,,1153,64,2464,,,,,,,
"010169","010169",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","ATMORE COMMUNITY HOSPITAL               ","401 MEDICAL PARK DRIVE                  ",,"ATMORE                                  ","AL                                      ","36502                                   ","ESCAMBIA                                ",,,,248914,,,0.0728999972343445,,,49,17885,3585,450,5348,,143.490005493164,,748,171,1313,,,,,,,
"011300","011300",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","WASHINGTON COUNTY HOSPITAL              ","ST. STEPHENS AVENUE                     ","1299                                    ","CHATOM                                  ","AL                                      ","36518-                                  ","WASHINGTON                              ",,,,,,,,,,15,5475,1861,86,2277,,95,,139,31,208,,,,,,,
"011302","011302",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","RED BAY HOSPITAL                        ","211 HOSPITAL ROAD                       ","490                                     ","RED BAY                                 ","AL                                      ","35582-                                  ","FRANKLIN                                ",,,,,,,,,,25,9125,2470,56,2780,,69.620002746582,,160,12,386,,,,,,,
"011304","011304",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","CHOCTAW GENERAL HOSPITAL                ","401 VANITY FAIR LANE                    ","618                                     ","BUTLER                                  ","AL                                      ","36904                                   ","BUTLER                                  ",,,,,,,,,,25,9125,2101,44,2392,,72.1100006103516,,122,18,179,,,,,,,
"011305","011305",6/20/2013,"20-JUN-13",6/30/2014,"30-JUN-14","Settled","ST. VINCENTS BLOUNT                     ","150 GILBREATH DRIVE                     ","1000                                    ","ONEONTA                                 ","AL                                      ","35121-                                  ","BLOUNT                                  ",,,,,,,,,,25,9400,2319,398,5003,,131.169998168945,,324,126,1085,,,,,,,
"012006","012006",4/1/2013,"01-APR-13",3/31/2014,"31-MAR-14","Settled","INFIRMARY LTAC HOSPITAL                 ","5644 GIRBY ROAD                         ",,"MOBILE                                  ","AL                                      ","36693-                                  ","MOBILE                                  ",,,,,,,,,,38,13870,5858,,8205,,52,,215,,294,,,,,,,
"012007","012007",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","NOLAND HOSPITAL MONTGOMERY              ","1725 PINE STREET 5TH FLOOR              ",,"MONTGOMERY                              ","AL                                      ","36106                                   ","MONTGOMERY                              ",,,,,,,,,,65,23725,7426,,9627,,65,,279,,367,,,,,,,
"012008","012008",9/1/2013,"01-SEP-13",8/31/2014,"31-AUG-14","Settled","SSH - BIRMINGHAM                        ","800 MONTCLAIR ROAD  9TH FL              ",,"BIRMINGHAM                              ","AL                                      ","35213                                   ","JEFFERSON                               ",,,,,,,,,,38,13870,6557,,9748,,87.1699981689453,,242,,343,,,,,,,
"012009","012009",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","NOLAND HOSPITAL BIRMINGHAM              ","50 MEDICAL PARK EAST  8TH FLOOR         ",,"BIRMINGHAM                              ","AL                                      ","35235                                   ","JEFFERSON                               ",,,,,,,,,,45,16425,6230,,9622,,59.4000015258789,,250,,373,,,,,,,
"012010","012010",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","NOLAND HOSPITAL DOTHAN                  ","1180 ROSS CLARK CIRCLE 4TH FLOOR        ",,"DOTHAN                                  ","AL                                      ","36301                                   ","HOUSTON                                 ",,,,,,,,,,35,12775,8177,,9795,,64.5,,294,,348,,,,,,,
"012011","012011",2/1/2013,"01-FEB-13",1/31/2014,"31-JAN-14","Settled","NOLAND HOSPITAL ANNISTON                ","400 E. 10TH STREET 4TH FLOOR            ",,"ANNISTON                                ","AL                                      ","36207-4716                              ","CALHOUN                                 ",,,,,,,,,,38,13870,7102,,8276,,49.2999992370605,,288,,330,,,,,,,
"012012","012012",4/1/2013,"01-APR-13",3/31/2014,"31-MAR-14","Settled","NOLAND HOSPITAL TUSCALOOSA              ","809 UNIVERSITY BLVD E. 4TH FLOOR        ",,"TUSCALOOSA                              ","AL                                      ","35402-0284                              ","TUSCALOOSA                              ",,,,,,,,,,32,11680,6742,,8381,,53,,260,,306,,,,,,,
"012013","012013",2/1/2013,"01-FEB-13",1/31/2014,"31-JAN-14","Settled","NOLAND HOSPITAL SHELBY                  ","1000 FIRST ST NORTH  3RD FLOOR          ",,"ALABASTER                               ","AL                                      ","35007                                   ","SHELBY                                  ",,,,,,,,,,52,18980,2235,,3487,,26.8999996185303,,82,,140,,,,,,,
"013025","013025",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","HEALTHSOUTH LAKESHORE REHABILITATION    ","N                                       ",,"BIRMINGHAM                              ","AL                                      ","35209                                   ","JEFFERSON                               ",,,,,,,,,,100,36500,23951,282,32797,,304.730010986328,,1829,57,2542,,,,,,,
"013027","013027",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","MOBILE BAY REHABILITATION HOSPITAL      ","101 VILLA DRIVE                         ",,"DAPHNE                                  ","AL                                      ","36526                                   ","BALDWIN                                 ",,,,,,,,,,25,9125,2354,,4957,,39.0800018310547,,189,,283,,,,,,,
"013028","013028",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","HEALTHSOUTH REHABILITATION HOSPITAL     ","4465 NARROW LANE ROAD                   ",,"MONTGOMERY                              ","AL                                      ","36116-                                  ","MONTGOMERY                              ",,,,,,,,,,70,25550,16591,,22832,,194.550003051758,,1283,11,1758,,,,,,,
"013029","013029",6/1/2013,"01-JUN-13",5/31/2014,"31-MAY-14","Settled","HEALTHSOUTH REHABILITATION HOSPITAL     ","107 GOVERNORS DRIVE SW                  ",,"HUNTSVILLE                              ","AL                                      ","35801                                   ","MADISON                                 ",,,,,,,,,,70,25550,16079,,23888,,182.570007324219,,1188,15,1818,,,,,,,
