"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"010126","010126",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Reopened","TROY REGIONAL MEDICAL CENTER            ","130 HIGHWAY 231                         ",,"TROY                                    ","AL                                      ","36081                                   ","PIKE                                    ",,,,529806,,,0.119999997317791,,,97,35405,2846,1308,5438,,232.610000610352,,782,384,1719,,,,,,,
"010128","010128",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","JACKSON MEDICAL CENTER                  ","220 HOSPITAL DRIVE                      ",,"JACKSON                                 ","AL                                      ","36545                                   ","CLARKE                                  ",,,,111473,,,0.119999997317791,,,35,12775,1320,870,3002,,87.3199996948242,,251,430,995,,,,,,,
"010129","010129",4/1/2011,"01-APR-11",3/31/2012,"31-MAR-12","As Submitted","NORTH BALDWIN INFIRMARY                 ","1815 HAND AVENUE                        ","1409                                    ","BAY MINETTE                             ","AL                                      ","36507-                                  ","BALDWIN                                 ",,,,302494,,,0.119999997317791,,,70,20190,1917,1562,6177,,164.860000610352,,520,402,1642,,,,,,,
"010130","010130",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","ST. VINCENTS ST. CLAIR                  ","7063 VETERANS PARKWAY                   ",,"PELL CITY                               ","AL                                      ","35125                                   ","ST. CLAIR                               ",,,,61542,,,0.0285000000149012,,,40,14640,2181,566,5971,,163.160003662109,,481,169,1570,,,,,,,
"010131","010131",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Amended","CRESTWOOD MEDICAL CENTER                ","ONE HOSPITAL DRIVE                      ",,"HUNTSVILLE                              ","AL                                      ","35801-                                  ","MADISON                                 ",,,,,,,,,,150,54900,16285,2399,36295,,855.719970703125,,3788,598,9145,,,,,,,
"010137","010137",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","As Submitted","COOPER GREEN MERCY HOSPITAL             ","1515 SIXTH AVENUE SOUTH                 ",,"BIRMINGHAM                              ","AL                                      ","35233                                   ","JEFFERSON                               ",59381,,,498543,,,0.349999994039536,227494,90452,149,54385,1528,7428,16276,25,650.150024414062,,201,544,3290,,,,75,,261,
"010138","010138",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","As Submitted","HILL HOSPITAL OF SUMTER COUNTY          ","751 DERBY DRIVE                         ",,"YORK                                    ","AL                                      ","36925                                   ","SUMTER                                  ",,,,91802,,,0.119999997317791,,,33,12045,1147,431,2043,,46.810001373291,,240,70,601,,,,,,,
"010139","010139",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","BROOKWOOD MEDICAL CENTER                ","2010 BROOKWOOD MEDICAL CENTER DRIVE     ",,"BIRMINGHAM                              ","AL                                      ","35209                                   ","JEFFERSON                               ",,,,1900932,,,0.044599998742342,,,468,170820,30034,12760,94859,,1440.09997558594,,5687,1685,19982,,,,959,,6305,236
"010144","010144",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Reopened","SPRINGHILL MEMORIAL HOSPITAL            ","3719 DAUPHIN STREET                     ",,"MOBILE                                  ","AL                                      ","36608                                   ","MOBILE                                  ",,,,607485,,,0.0322999991476536,,,203,74095,14399,3714,41859,,879.739990234375,,2442,520,7831,,,,,,,
"010145","010145",10/1/2010,"01-OCT-10",4/30/2011,"30-APR-11","As Submitted","NORTHPORT MEDICAL CENTER DCH            ","2700 HOSPITAL DRIVE                     ",,"NORTHPORT                               ","AL                                      ","35476-                                  ","TUSCALOOSA                              ",,,,1693471,,,0.241799995303154,,,111,40515,4743,5023,15540,,660.140014648438,,905,1177,2947,,,,304,19,1444,445
"010146","010146",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","As Submitted","JACKSONVILLE MEDICAL CENTER             ","1701 PELHAM ROAD SOUTH                  ",,"JACKSONVILLE                            ","AL                                      ","36265                                   ","CALHOUN                                 ",,,,358219,,,0.119999997317791,,,59,21535,3145,2403,7977,,177.25,,680,589,1954,,,,11,,204,
"010148","010148",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","As Submitted","EVERGREEN MEDICAL CENTER                ","101 CRESTVIEW AVENUE                    ",,"EVERGREEN                               ","AL                                      ","36401-                                  ","CONECUH                                 ",,,,497437,,,0.119999997317791,,,44,16060,3216,1032,5480,,108,,1020,415,1962,,,,,,,
"010149","010149",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","BAPTIST MEDICAL CENTER EAST             ","400 TAYLOR ROAD                         ",,"MONTGOMERY                              ","AL                                      ","36117-                                  ","MONTGOMERY                              ",,,,2733598,,,0.216299995779991,,,149,54534,9348,16469,49518,,888.219970703125,,2183,3440,10503,,,,,,,
"010150","010150",2/1/2011,"01-FEB-11",1/31/2012,"31-JAN-12","Settled","LV STABLER MEMORIAL HOSPITAL            ","29 LV STABLER DRIVE                     ",,"GREENVILLE                              ","AL                                      ","36037                                   ","BUTLER                                  ",,,,361887,,,0.11089999973774,,,44,16060,2478,511,4074,,170.039993286133,,648,204,1194,,,,,,179,
"010152","010152",4/1/2011,"01-APR-11",3/31/2012,"31-MAR-12","Settled","INFIRMARY WEST                          ","5600 GIRBY ROAD                         ","0144                                    ","MOBILE                                  ","AL                                      ","36693-                                  ","MOBILE                                  ",113697,,,312026,,,0.0856000036001205,221169,70386,124,45384,2839,877,7874,8.47000026702881,235,,564,199,1746,,,,,,,
"010157","010157",4/1/2011,"01-APR-11",3/31/2012,"31-MAR-12","Settled","SHOALS HOSPITAL                         ","201 W AVALON AVE.                       ","3359                                    ","MUSCLE SHOALS                           ","AL                                      ","35661-                                  ","COLBERT                                 ",,,,188450,,,0.0386999994516373,,,122,44652,4280,625,6761,,216.320007324219,,863,130,1544,,,,5,,409,614
"010158","010158",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","RUSSELLVILLE HOSPITAL                   ","P O BOX 1089                            ",,"RUSSELLVILLE                            ","AL                                      ","35653                                   ","FRANKLIN                                ",,,,861446,,,0.119999997317791,,,92,33580,6533,1962,10616,,212.449996948242,,1346,476,2573,,,,,,,
"010164","010164",8/1/2011,"01-AUG-11",7/31/2012,"31-JUL-12","Reopened","COOSA VALLEY MEDICAL CENTER             ","314 WEST HICKORY STREET                 ",,"SYLACAUGA                               ","AL                                      ","35150-                                  ","TALLEDEGA                               ",,,,1619487,,,0.209199994802475,,,122,44652,7091,3991,15614,,321.179992675781,,1531,966,3880,,,,,,312,
"010168","010168",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","JACK HUGHSTON MEMORIAL HOSPITAL         ","4401 RIVER CHASE DRIVE                  ",,"PHENIX CITY                             ","AL                                      ","36867                                   ","RUSSELL                                 ",,,,,,,,,,66,24090,3836,243,7337,,243.550003051758,,1181,76,2449,,,,,,,
"010169","010169",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","As Submitted","ATMORE COMMUNITY HOSPITAL               ","401 MEDICAL PARK DRIVE                  ",,"ATMORE                                  ","AL                                      ","36502                                   ","ESCAMBIA                                ",,,,312250,,,0.0857999995350838,,,49,17885,4200,514,6968,,146.300003051758,,763,148,1255,,,,,,,
"011300","011300",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Reopened","WASHINGTON COUNTY HOSPITAL              ","ST. STEPHENS AVENUE                     ","1299                                    ","CHATOM                                  ","AL                                      ","36518-                                  ","WASHINGTON                              ",,,,,,,,,,15,5475,1183,49,1349,,67,,118,15,165,,,,,,,
"011302","011302",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Settled","RED BAY HOSPITAL                        ","211 HOSPITAL ROAD                       ","490                                     ","RED BAY                                 ","AL                                      ","35582-                                  ","FRANKLIN                                ",,,,,,,,,,25,9125,2773,81,3148,,71.1999969482422,,222,13,279,,,,,,,
"012006","012006",4/1/2011,"01-APR-11",3/31/2012,"31-MAR-12","Settled","INFIRMARY LTAC HOSPITAL                 ","5644 GIRBY ROAD                         ",,"MOBILE                                  ","AL                                      ","36693-                                  ","MOBILE                                  ",,,,,,,,,,191,69906,6580,29,9282,,49,,262,1,372,,,,,,,
"012007","012007",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","NOLAND HOSPITAL MONTGOMERY              ","1725 PINE STREET 5TH FLOOR              ",,"MONTGOMERY                              ","AL                                      ","36106                                   ","MONTGOMERY                              ",,,,,,,,,,65,23790,7569,,9310,,63.5999984741211,,292,,367,,,,,,,
"012008","012008",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Settled","SSH - BIRMINGHAM                        ","800 MONTCLAIR ROAD  9TH FL              ",,"BIRMINGHAM                              ","AL                                      ","35213                                   ","JEFFERSON                               ",,,,,,,,,,38,13908,6990,,10216,,89.4400024414062,,246,,319,,,,,,,
"012009","012009",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","NOLAND HOSPITAL BIRMINGHAM              ","50 MEDICAL PARK EAST  8TH FLOOR         ",,"BIRMINGHAM                              ","AL                                      ","35235                                   ","JEFFERSON                               ",,,,,,,,,,45,16470,6258,,9053,,56.5999984741211,,234,,334,,,,,,,
"012010","012010",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Settled","NOLAND HOSPITAL DOTHAN                  ","1180 ROSS CLARK CIRCLE 4TH FLOOR        ",,"DOTHAN                                  ","AL                                      ","36301                                   ","HOUSTON                                 ",,,,,,,,,,35,12775,7733,,9035,,61.5999984741211,,284,,330,,,,,,,
