"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"010139","010139",1/1/2015,"01-JAN-15",10/2/2015,"02-OCT-15","Amended","BROOKWOOD MEDICAL CENTER                ","2010 BROOKWOOD MEDICAL CENTER DRIVE     ",,"BIRMINGHAM                              ","AL                                      ","35209                                   ","JEFFERSON                               ",,,,469203,,,0.0577000007033348,,,401,110275,18549,10591,69506,,1347.43005371094,,4123,1128,15052,8,2,,714,1,3750,538
"010144","010144",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","SPRINGHILL MEMORIAL HOSPITAL            ","3719 DAUPHIN STREET                     ",,"MOBILE                                  ","AL                                      ","36608                                   ","MOBILE                                  ",,,,290139,,,0.0430000014603138,,,195,67556,19770,4645,55188,,988.080017089844,,3337,896,10169,,,,,,,
"010148","010148",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","EVERGREEN MEDICAL CENTER                ","101 CRESTVIEW AVENUE                    ",,"EVERGREEN                               ","AL                                      ","36401-                                  ","CONECUH                                 ",,,,18427,92781,,0.119400002062321,,,44,16060,3096,634,4783,,101.569999694824,,880,249,1513,,,,,,,
"010149","010149",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","As Submitted","BAPTIST MEDICAL CENTER EAST             ","400 TAYLOR ROAD                         ",,"MONTGOMERY                              ","AL                                      ","36117-                                  ","MONTGOMERY                              ",,,,788151,,,0.227799996733665,,,167,61014,10891,17642,53538,,800.200012207031,,2154,4732,10377,,,,,,,
"010150","010150",2/1/2015,"01-FEB-15",1/31/2016,"31-JAN-16","As Submitted","LV STABLER MEMORIAL HOSPITAL            ","29 LV STABLER DRIVE                     ",,"GREENVILLE                              ","AL                                      ","36037                                   ","BUTLER                                  ",,,,77225,,,0.115599997341633,,,44,16060,2014,401,3195,,131.119995117188,,527,137,932,,,,,,214,
"010157","010157",4/1/2015,"01-APR-15",3/31/2016,"31-MAR-16","Amended","SHOALS HOSPITAL                         ","201 W AVALON AVE.                       ","3359                                    ","MUSCLE SHOALS                           ","AL                                      ","35661                                   ","COLBERT                                 ",,,,63924,,,0.0533000007271767,,,122,44652,3768,605,6609,,200.919998168945,,837,160,1562,,,,,4,393,761
"010158","010158",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","RUSSELLVILLE HOSPITAL                   ","P O BOX 1089                            ",,"RUSSELLVILLE                            ","AL                                      ","35653                                   ","FRANKLIN                                ",,,,170871,,,0.142900004982948,,,92,33580,4664,898,7163,,182.770004272461,,1002,272,1906,,,,,,,
"010164","010164",8/1/2015,"01-AUG-15",7/31/2016,"31-JUL-16","As Submitted","COOSA VALLEY MEDICAL CENTER             ","315 WEST HICKORY STREET                 ",,"SYLACAUGA                               ","AL                                      ","35150-                                  ","TALLADEGA                               ",,,,321802,,,0.210299998521805,,,122,44652,5210,2784,13645,,382.339996337891,,1135,966,3289,,,,14,,280,
"010168","010168",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","JACK HUGHSTON MEMORIAL HOSPITAL         ","4401 RIVER CHASE DRIVE                  ",,"PHENIX CITY                             ","AL                                      ","36867                                   ","RUSSELL                                 ",311435,,,,,,,,,47,17155,3484,151,7500,2.15000009536743,245.630004882812,,1154,39,2579,14,,,,,,
"010169","010169",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","As Submitted","ATMORE COMMUNITY HOSPITAL               ","401 MEDICAL PARK DRIVE                  ",,"ATMORE                                  ","AL                                      ","36502                                   ","ESCAMBIA                                ",,,,48761,,,0.061999998986721,,,49,17885,3009,462,5207,,139.410003662109,,683,105,1363,,,,,,,
"010172","010172",9/26/2015,"26-SEP-15",4/30/2016,"30-APR-16","As Submitted","NORTH ALABAMA SPECIALTY HOSPITAL        ","700 WEST MARKET STREET 2ND FLOOR        ",,"ATHENS                                  ","AL                                      ","35611                                   ","LIMESTONE COUNTY                        ",,,,,,,,,,31,6758,541,,586,,14.6300001144409,,20,,21,,,,,,,
"011300","011300",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","As Submitted","WASHINGTON COUNTY HOSPITAL              ","ST. STEPHENS AVENUE                     ","1299                                    ","CHATOM                                  ","AL                                      ","36518-                                  ","WASHINGTON                              ",,,,,,,,,,15,5475,2055,65,2436,,90,,121,22,188,,,,,,,
"011302","011302",10/1/2014,"01-OCT-14",12/31/2014,"31-DEC-14","As Submitted","RED BAY HOSPITAL                        ","211 HOSPITAL ROAD                       ","490                                     ","RED BAY                                 ","AL                                      ","35582-                                  ","FRANKLIN                                ",,,,,,,,,,25,2300,549,41,730,,72.0500030517578,,69,9,89,,,,,,,
"011302","011302",1/1/2015,"01-JAN-15",9/30/2015,"30-SEP-15","As Submitted","RED BAY HOSPITAL                        ","211 HOSPITAL ROAD                       ","490                                     ","RED BAY                                 ","AL                                      ","35582-                                  ","FRANKLIN                                ",,,,,,,,,,25,6825,1909,101,2213,,73.1399993896484,,238,19,293,,,,,,,
"011304","011304",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","CHOCTAW GENERAL HOSPITAL                ","401 VANITY FAIR LANE                    ","618                                     ","BUTLER                                  ","AL                                      ","36904                                   ","BUTLER                                  ",,,,,,,,,,25,9125,2023,26,2288,,75.2099990844727,,55,10,86,,,,,,,
"011305","011305",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Amended","ST. VINCENTS BLOUNT                     ","150 GILBREATH DRIVE                     ","1000                                    ","ONEONTA                                 ","AL                                      ","35121-                                  ","BLOUNT                                  ",,,,,,,,,,25,9150,2738,277,5671,,129.75,,327,99,894,,,,,,,
"012006","012006",4/1/2015,"01-APR-15",3/31/2016,"31-MAR-16","As Submitted","INFIRMARY LTAC HOSPITAL                 ","5644 GIRBY ROAD                         ",,"MOBILE                                  ","AL                                      ","36693-                                  ","MOBILE                                  ",,,,,,,,,,22,8052,3920,,6085,,49.2999992370605,,158,,227,,,,,,,
"012007","012007",4/1/2015,"01-APR-15",8/31/2015,"31-AUG-15","Settled","NOLAND HOSPITAL MONTGOMERY II           ","1725 PINE STREET 5TH FLOOR              ",,"MONTGOMERY                              ","AL                                      ","36106                                   ","MONTGOMERY                              ",,,,,,,,,,65,9945,2591,,3168,,52.7000007629395,,93,,124,,,,,,,
"012007","012007",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","As Submitted","NOLAND HOSPITAL MONTGOMERY II           ","1725 PINE STREET 5TH FLOOR              ",,"MONTGOMERY                              ","AL                                      ","36106                                   ","MONTGOMERY                              ",,,,,,,,,,65,23790,5250,,7052,,51.2999992370605,,191,,261,,,,,,,
"012008","012008",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","SSH - BIRMINGHAM                        ","2010 BROOKWOOD MEDICAL CENTER DRIVE     ","3RD FLOOR                               ","BIRMINGHAM                              ","AL                                      ","35213                                   ","JEFFERSON                               ",,,,,,,,,,38,13908,6539,,11683,,108.279998779297,,189,,307,,,,,,,
"012009","012009",4/1/2015,"01-APR-15",8/31/2015,"31-AUG-15","Settled","NOLAND HOSPITAL BIRMINGHAM II           ","50 MEDICAL PARK EAST  8TH FLOOR         ",,"BIRMINGHAM                              ","AL                                      ","35235                                   ","JEFFERSON                               ",,,,,,,,,,45,6885,3061,,4242,,54.2999992370605,,106,,150,,,,,,,
"012009","012009",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","As Submitted","NOLAND HOSPITAL BIRMINGHAM II           ","50 MEDICAL PARK EAST  8TH FLOOR         ",,"BIRMINGHAM                              ","AL                                      ","35235                                   ","JEFFERSON                               ",,,,,,,,,,45,16470,6279,,9859,,58.0999984741211,,222,,326,,,,,,,
"012010","012010",10/1/2014,"01-OCT-14",12/31/2014,"31-DEC-14","Settled","NOLAND HOSPITAL DOTHAN                  ","1180 ROSS CLARK CIRCLE 4TH FLOOR        ",,"DOTHAN                                  ","AL                                      ","36301                                   ","HOUSTON                                 ",,,,,,,,,,38,3496,1979,,2103,,65.5999984741211,,78,,89,,,,,,,
"012010","012010",1/1/2015,"01-JAN-15",8/31/2015,"31-AUG-15","Settled","NOLAND HOSPITAL DOTHAN II               ","1180 ROSS CLARK CIRCLE 4TH FLOOR        ",,"DOTHAN                                  ","AL                                      ","36301                                   ","HOUSTON                                 ",,,,,,,,,,38,9234,5570,,6348,,62.7999992370605,,212,,242,,,,,,,
"012010","012010",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","As Submitted","NOLAND HOSPITAL DOTHAN II               ","1180 ROSS CLARK CIRCLE 4TH FLOOR        ",,"DOTHAN                                  ","AL                                      ","36301                                   ","HOUSTON                                 ",,,,,,,,,,38,13908,7639,,9015,,61.7000007629395,,289,,340,,,,,,,
"012011","012011",2/1/2015,"01-FEB-15",8/31/2015,"31-AUG-15","Settled","NOLAND HOSPITAL ANNISTON II             ","400 E. 10TH STREET 4TH FLOOR            ",,"ANNISTON                                ","AL                                      ","36207-4716                              ","CALHOUN                                 ",,,,,,,,,,38,8056,3843,,4352,,46.9000015258789,,148,,166,,,,,,,
"012011","012011",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","As Submitted","NOLAND HOSPITAL ANNISTON II             ","400 E. 10TH STREET 4TH FLOOR            ",,"ANNISTON                                ","AL                                      ","36207-4716                              ","CALHOUN                                 ",,,,,,,,,,38,13908,6730,,7791,,47.7999992370605,,259,,303,,,,,,,
"012012","012012",2/1/2015,"01-FEB-15",8/31/2015,"31-AUG-15","Settled","NOLAND HOSPITAL TUSCALOOSA II           ","809 UNIVERSITY BLVD E. 4TH FLOOR        ",,"TUSCALOOSA                              ","AL                                      ","35402-0284                              ","TUSCALOOSA                              ",,,,,,,,,,32,6784,4100,,4928,,53.2999992370605,,156,,179,,,,,,,
